ID,FP,Approved,On hold,Sourcing start,Interview start,Interview end,Offered,Filled,Status,Role Type,Recruiting Channel,Offer Bonus,City,State
17124,F,2014-08-04,,2014-08-13 00:00:00,2014-08-29 00:00:00,,,,Interview start,Technical,Internal,,San Francisco,CA
16803,F,2014-07-01,,2014-07-08 00:00:00,2014-07-25 00:00:00,2014-08-13 00:00:00,2014-08-21 00:00:00,2014-08-26 00:00:00,Filled,Technical,LinkedIn,15500.0,Austin,TX
7400,F,2014-06-18,,2014-06-24 00:00:00,2014-07-12 00:00:00,2014-07-30 00:00:00,2014-08-07 00:00:00,2014-08-14 00:00:00,Filled,Technical,LinkedIn,20000.0,Dallas,TX
18697,P,2014-07-23,,2014-07-31 00:00:00,2014-08-13 00:00:00,2014-08-30 00:00:00,,,Interview end,Non-Technical,LinkedIn,,Seattle,WA
2023,F,2014-06-10,,2014-06-15 00:00:00,2014-06-30 00:00:00,2014-07-21 00:00:00,2014-07-27 00:00:00,2014-08-03 00:00:00,Filled,Technical,LinkedIn,24000.0,Austin,TX
7305,P,2014-07-08,,2014-07-17 00:00:00,2014-07-28 00:00:00,2014-08-12 00:00:00,2014-08-17 00:00:00,2014-08-26 00:00:00,Filled,Technical,LinkedIn,,Seattle,WA
9396,P,2014-08-01,,2014-08-08 00:00:00,2014-08-27 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Seattle,WA
17193,P,2014-08-19,,2014-08-25 00:00:00,,,,,Sourcing start,Technical,,,Denver,CO
15473,F,2014-06-30,,2014-07-09 00:00:00,2014-07-24 00:00:00,2014-08-12 00:00:00,2014-08-21 00:00:00,2014-08-27 00:00:00,Filled,Non-Technical,Internal,19000.0,Dallas,TX
9469,F,2014-03-21,2014-03-31 00:00:00,,,,,,On hold,Technical,,,Miami,FL
8172,P,2014-08-26,,2014-08-31 00:00:00,,,,,Sourcing start,Non-Technical,,,Denver,CO
14960,F,2014-07-04,,2014-07-12 00:00:00,2014-07-24 00:00:00,2014-08-11 00:00:00,2014-08-17 00:00:00,2014-08-24 00:00:00,Filled,Non-Technical,LinkedIn,17000.0,Austin,TX
14020,P,2014-07-04,,2014-07-12 00:00:00,2014-07-22 00:00:00,2014-08-07 00:00:00,2014-08-15 00:00:00,2014-08-23 00:00:00,Filled,Non-Technical,Referral,,New York,NY
6598,P,2014-07-23,,2014-07-31 00:00:00,2014-08-12 00:00:00,,,,Interview start,Technical,Internal,,Austin,TX
12250,F,2014-07-11,,2014-07-20 00:00:00,2014-08-01 00:00:00,2014-08-17 00:00:00,2014-08-26 00:00:00,2014-08-31 00:00:00,Filled,Technical,LinkedIn,24000.0,New York,NY
12898,P,2014-07-07,,2014-07-12 00:00:00,2014-07-23 00:00:00,2014-08-08 00:00:00,2014-08-13 00:00:00,2014-08-22 00:00:00,Filled,Non-Technical,LinkedIn,,Miami,FL
16118,P,2014-07-13,,2014-07-22 00:00:00,2014-08-07 00:00:00,2014-08-29 00:00:00,,,Interview end,Technical,Internal,,Austin,TX
12034,F,2014-08-05,,2014-08-11 00:00:00,2014-08-28 00:00:00,,,,Interview start,Technical,Referral,,Denver,CO
8366,F,2014-08-04,,2014-08-11 00:00:00,2014-08-27 00:00:00,,,,Interview start,Technical,Internal,,Boston,MA
2532,F,2014-07-12,,2014-07-18 00:00:00,2014-08-02 00:00:00,2014-08-25 00:00:00,,,Interview end,Non-Technical,Internal,,Austin,TX
11785,P,2014-06-10,,2014-06-17 00:00:00,2014-07-02 00:00:00,2014-07-30 00:00:00,2014-08-07 00:00:00,2014-08-14 00:00:00,Filled,Non-Technical,Referral,,Miami,FL
15435,F,2014-07-28,,2014-08-06 00:00:00,2014-08-18 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Denver,CO
12818,P,2014-08-20,,2014-08-29 00:00:00,,,,,Sourcing start,Technical,,,Austin,TX
14720,P,2014-06-20,,2014-06-25 00:00:00,2014-07-13 00:00:00,2014-08-02 00:00:00,2014-08-07 00:00:00,2014-08-13 00:00:00,Filled,Technical,Internal,,Atlanta,GA
596,P,2014-08-09,,2014-08-15 00:00:00,2014-08-29 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Seattle,WA
14983,F,2014-08-10,,2014-08-17 00:00:00,2014-08-28 00:00:00,,,,Interview start,Non-Technical,Internal,,San Francisco,CA
12414,F,2014-05-28,,2014-06-06 00:00:00,2014-06-17 00:00:00,2014-07-16 00:00:00,2014-07-23 00:00:00,2014-08-01 00:00:00,Filled,Technical,Direct,18500.0,Denver,CO
10983,F,2014-06-29,,2014-07-08 00:00:00,2014-07-22 00:00:00,2014-08-19 00:00:00,2014-08-25 00:00:00,2014-08-30 00:00:00,Filled,Technical,Internal,20000.0,New York,NY
17263,F,2014-07-03,,2014-07-08 00:00:00,2014-07-23 00:00:00,2014-08-14 00:00:00,2014-08-20 00:00:00,2014-08-25 00:00:00,Filled,Technical,Referral,12500.0,Chicago,IL
16981,F,2014-08-29,,,,,,,Approved,Non-Technical,,,Chicago,IL
10736,F,2014-07-16,,2014-07-24 00:00:00,2014-08-11 00:00:00,2014-08-31 00:00:00,,,Interview end,Technical,Referral,,Dallas,TX
13274,P,2014-08-24,,2014-08-31 00:00:00,,,,,Sourcing start,Non-Technical,,,Seattle,WA
422,P,2014-08-02,,2014-08-10 00:00:00,2014-08-29 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Chicago,IL
2595,F,2014-08-16,,2014-08-24 00:00:00,,,,,Sourcing start,Non-Technical,,,New York,NY
13257,F,2014-08-15,,2014-08-23 00:00:00,,,,,Sourcing start,Technical,,,Atlanta,GA
14847,F,2014-08-30,,,,,,,Approved,Non-Technical,,,Dallas,TX
12490,F,2014-07-04,,2014-07-10 00:00:00,2014-07-22 00:00:00,2014-08-06 00:00:00,2014-08-13 00:00:00,2014-08-20 00:00:00,Filled,Technical,LinkedIn,15500.0,San Francisco,CA
1432,P,2014-08-23,,,,,,,Approved,Technical,,,Dallas,TX
16405,P,2014-07-01,,2014-07-07 00:00:00,2014-07-26 00:00:00,2014-08-15 00:00:00,2014-08-23 00:00:00,2014-08-28 00:00:00,Filled,Non-Technical,Internal,,Austin,TX
7527,P,2014-08-21,,2014-08-30 00:00:00,,,,,Sourcing start,Non-Technical,,,Seattle,WA
13571,F,2014-08-23,,2014-08-31 00:00:00,,,,,Sourcing start,Non-Technical,,,Denver,CO
5336,F,2014-08-04,,2014-08-13 00:00:00,2014-08-23 00:00:00,,,,Interview start,Non-Technical,Internal,,Dallas,TX
6683,F,2014-07-22,,2014-07-29 00:00:00,2014-08-08 00:00:00,,,,Interview start,Technical,Referral,,Denver,CO
18855,P,2014-07-27,,2014-08-01 00:00:00,2014-08-14 00:00:00,,,,Interview start,Technical,LinkedIn,,San Francisco,CA
3810,F,2014-07-10,,2014-07-16 00:00:00,2014-08-04 00:00:00,2014-08-24 00:00:00,,,Interview end,Technical,LinkedIn,,Miami,FL
5071,P,2014-07-13,,2014-07-18 00:00:00,2014-08-01 00:00:00,2014-08-21 00:00:00,2014-08-28 00:00:00,,Offered,Non-Technical,Referral,,Boston,MA
19509,P,2014-06-25,,2014-07-02 00:00:00,2014-07-21 00:00:00,2014-08-06 00:00:00,2014-08-11 00:00:00,2014-08-17 00:00:00,Filled,Non-Technical,Referral,,Miami,FL
5580,F,2014-06-26,,2014-07-04 00:00:00,2014-07-21 00:00:00,2014-08-19 00:00:00,2014-08-24 00:00:00,2014-08-30 00:00:00,Filled,Non-Technical,Referral,22500.0,Chicago,IL
5270,P,2014-08-14,,2014-08-22 00:00:00,,,,,Sourcing start,Technical,,,Austin,TX
2691,F,2014-08-17,,2014-08-25 00:00:00,,,,,Sourcing start,Technical,,,Seattle,WA
2647,F,2014-07-31,,2014-08-09 00:00:00,2014-08-28 00:00:00,,,,Interview start,Non-Technical,Referral,,Seattle,WA
1069,F,2014-08-08,,2014-08-16 00:00:00,2014-08-26 00:00:00,,,,Interview start,Technical,LinkedIn,,Chicago,IL
1257,P,2014-07-22,,2014-07-28 00:00:00,2014-08-13 00:00:00,2014-08-30 00:00:00,,,Interview end,Non-Technical,Referral,,Atlanta,GA
13076,P,2014-06-28,,2014-07-04 00:00:00,2014-07-19 00:00:00,2014-08-14 00:00:00,2014-08-20 00:00:00,2014-08-29 00:00:00,Filled,Non-Technical,Internal,,Denver,CO
17951,F,2014-08-25,,,,,,,Approved,Non-Technical,,,Seattle,WA
9035,F,2014-06-26,,2014-07-01 00:00:00,2014-07-14 00:00:00,2014-08-01 00:00:00,2014-08-07 00:00:00,2014-08-13 00:00:00,Filled,Technical,Referral,18500.0,Miami,FL
6484,P,2014-07-22,,2014-07-28 00:00:00,2014-08-11 00:00:00,,,,Interview start,Technical,Direct,,Atlanta,GA
5324,F,2014-06-15,,2014-06-22 00:00:00,2014-07-08 00:00:00,2014-07-26 00:00:00,2014-08-04 00:00:00,2014-08-09 00:00:00,Filled,Technical,LinkedIn,19500.0,Atlanta,GA
3019,F,2014-08-24,,2014-08-29 00:00:00,,,,,Sourcing start,Technical,,,Denver,CO
8080,F,2014-07-17,,2014-07-22 00:00:00,2014-08-05 00:00:00,2014-08-30 00:00:00,,,Interview end,Technical,Referral,,Chicago,IL
8325,F,2014-06-13,,2014-06-19 00:00:00,2014-07-04 00:00:00,2014-07-21 00:00:00,2014-07-29 00:00:00,2014-08-05 00:00:00,Filled,Non-Technical,Internal,17000.0,Dallas,TX
10098,F,2014-06-20,,2014-06-26 00:00:00,2014-07-11 00:00:00,2014-08-04 00:00:00,2014-08-12 00:00:00,2014-08-21 00:00:00,Filled,Non-Technical,Referral,25000.0,Boston,MA
5458,P,2014-06-22,,2014-06-27 00:00:00,2014-07-10 00:00:00,2014-08-06 00:00:00,2014-08-15 00:00:00,2014-08-20 00:00:00,Filled,Technical,LinkedIn,,Seattle,WA
18646,P,2014-08-03,,2014-08-08 00:00:00,2014-08-20 00:00:00,,,,Interview start,Technical,Referral,,New York,NY
9903,F,2014-07-07,,2014-07-13 00:00:00,2014-07-28 00:00:00,2014-08-20 00:00:00,2014-08-25 00:00:00,2014-08-30 00:00:00,Filled,Technical,LinkedIn,26000.0,Miami,FL
509,P,2014-07-23,,2014-07-29 00:00:00,2014-08-10 00:00:00,,,,Interview start,Technical,LinkedIn,,San Francisco,CA
14899,F,2014-08-26,,,,,,,Approved,Non-Technical,,,Boston,MA
14935,P,2014-06-27,,2014-07-04 00:00:00,2014-07-16 00:00:00,2014-08-01 00:00:00,2014-08-08 00:00:00,2014-08-17 00:00:00,Filled,Technical,LinkedIn,,Denver,CO
14265,F,2014-07-20,,2014-07-29 00:00:00,2014-08-14 00:00:00,,,,Interview start,Technical,Referral,,Austin,TX
17290,F,2014-06-15,,2014-06-23 00:00:00,2014-07-11 00:00:00,2014-07-28 00:00:00,2014-08-02 00:00:00,2014-08-09 00:00:00,Filled,Technical,LinkedIn,12000.0,Seattle,WA
2071,P,2014-07-27,,2014-08-05 00:00:00,2014-08-24 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Atlanta,GA
15067,F,2014-07-10,,2014-07-19 00:00:00,2014-08-04 00:00:00,2014-08-21 00:00:00,2014-08-29 00:00:00,,Offered,Non-Technical,Referral,24000.0,Chicago,IL
3967,F,2014-08-01,,2014-08-09 00:00:00,2014-08-21 00:00:00,,,,Interview start,Technical,Internal,,Seattle,WA
15010,F,2014-06-26,,2014-07-01 00:00:00,2014-07-17 00:00:00,2014-08-09 00:00:00,2014-08-16 00:00:00,2014-08-23 00:00:00,Filled,Non-Technical,Referral,5000.0,New York,NY
11282,P,2014-07-26,,2014-08-02 00:00:00,2014-08-14 00:00:00,,,,Interview start,Non-Technical,Internal,,Chicago,IL
5042,F,2014-08-22,,2014-08-28 00:00:00,,,,,Sourcing start,Non-Technical,,,Atlanta,GA
11541,F,2014-08-12,,2014-08-17 00:00:00,,,,,Sourcing start,Technical,,,Dallas,TX
2799,P,2014-07-17,,2014-07-25 00:00:00,2014-08-13 00:00:00,,,,Interview start,Non-Technical,Internal,,Atlanta,GA
195,F,2014-06-20,,2014-06-25 00:00:00,2014-07-10 00:00:00,2014-07-27 00:00:00,2014-08-03 00:00:00,2014-08-08 00:00:00,Filled,Non-Technical,LinkedIn,24500.0,Dallas,TX
3157,F,2014-06-13,,2014-06-20 00:00:00,2014-07-02 00:00:00,2014-07-24 00:00:00,2014-07-30 00:00:00,2014-08-08 00:00:00,Filled,Non-Technical,Internal,6000.0,Dallas,TX
1090,P,2014-08-12,,2014-08-21 00:00:00,,,,,Sourcing start,Non-Technical,,,Chicago,IL
14758,P,2014-06-19,,2014-06-28 00:00:00,2014-07-16 00:00:00,2014-08-11 00:00:00,2014-08-17 00:00:00,2014-08-26 00:00:00,Filled,Non-Technical,Direct,,Boston,MA
4954,F,2014-08-30,,,,,,,Approved,Technical,,,Seattle,WA
451,P,2014-07-27,,2014-08-04 00:00:00,2014-08-18 00:00:00,,,,Interview start,Non-Technical,Referral,,New York,NY
3621,F,2014-08-18,,2014-08-24 00:00:00,,,,,Sourcing start,Non-Technical,,,Denver,CO
9819,P,2014-08-11,,2014-08-19 00:00:00,,,,,Sourcing start,Non-Technical,,,Atlanta,GA
15140,F,2014-07-09,,2014-07-14 00:00:00,2014-08-02 00:00:00,2014-08-17 00:00:00,2014-08-26 00:00:00,,Offered,Technical,Direct,12000.0,Seattle,WA
16499,P,2014-06-20,,2014-06-29 00:00:00,2014-07-14 00:00:00,2014-08-01 00:00:00,2014-08-08 00:00:00,2014-08-15 00:00:00,Filled,Non-Technical,Referral,,Dallas,TX
1824,F,2014-08-15,,2014-08-24 00:00:00,,,,,Sourcing start,Non-Technical,,,Dallas,TX
16900,F,2014-08-09,,2014-08-15 00:00:00,2014-08-31 00:00:00,,,,Interview start,Technical,LinkedIn,,Atlanta,GA
3527,P,2014-08-17,,2014-08-24 00:00:00,,,,,Sourcing start,Non-Technical,,,Dallas,TX
6787,F,2014-07-28,,2014-08-04 00:00:00,2014-08-17 00:00:00,,,,Interview start,Non-Technical,Internal,,Austin,TX
17013,F,2014-06-13,,2014-06-18 00:00:00,2014-06-29 00:00:00,2014-07-21 00:00:00,2014-07-26 00:00:00,2014-08-03 00:00:00,Filled,Non-Technical,Referral,15000.0,Denver,CO
16263,F,2014-08-03,,2014-08-12 00:00:00,2014-08-25 00:00:00,,,,Interview start,Technical,LinkedIn,,Seattle,WA
2103,F,2014-08-18,,2014-08-24 00:00:00,,,,,Sourcing start,Technical,,,San Francisco,CA
2462,F,2014-08-12,,2014-08-21 00:00:00,,,,,Sourcing start,Non-Technical,,,San Francisco,CA
19299,F,2014-08-03,,2014-08-10 00:00:00,2014-08-26 00:00:00,,,,Interview start,Technical,Internal,,Chicago,IL
16863,F,2014-06-20,,2014-06-28 00:00:00,2014-07-13 00:00:00,2014-08-07 00:00:00,2014-08-15 00:00:00,2014-08-21 00:00:00,Filled,Non-Technical,LinkedIn,19500.0,Atlanta,GA
12616,P,2014-07-31,,2014-08-06 00:00:00,2014-08-23 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Dallas,TX
4856,F,2014-06-03,,2014-06-12 00:00:00,2014-06-22 00:00:00,2014-07-21 00:00:00,2014-07-28 00:00:00,2014-08-06 00:00:00,Filled,Non-Technical,LinkedIn,20500.0,Chicago,IL
16044,F,2014-08-10,,2014-08-15 00:00:00,2014-08-30 00:00:00,,,,Interview start,Technical,LinkedIn,,Miami,FL
5909,F,2014-07-30,,2014-08-05 00:00:00,2014-08-23 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,San Francisco,CA
2468,P,2014-08-15,,2014-08-20 00:00:00,2014-08-31 00:00:00,,,,Interview start,Technical,Referral,,Boston,MA
15869,F,2014-08-10,,2014-08-19 00:00:00,,,,,Sourcing start,Technical,,,Chicago,IL
609,P,2014-06-09,,2014-06-15 00:00:00,2014-07-02 00:00:00,2014-07-26 00:00:00,2014-08-01 00:00:00,2014-08-10 00:00:00,Filled,Technical,LinkedIn,,Boston,MA
13314,P,2014-08-05,,2014-08-13 00:00:00,2014-08-25 00:00:00,,,,Interview start,Technical,LinkedIn,,Dallas,TX
9286,F,2014-08-20,,2014-08-29 00:00:00,,,,,Sourcing start,Non-Technical,,,Miami,FL
5376,F,2014-07-30,,2014-08-08 00:00:00,2014-08-20 00:00:00,,,,Interview start,Non-Technical,Referral,,Dallas,TX
6057,P,2014-07-14,,2014-07-22 00:00:00,2014-08-08 00:00:00,,,,Interview start,Technical,Referral,,Miami,FL
13714,P,2014-07-21,,2014-07-28 00:00:00,2014-08-16 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Miami,FL
8806,F,2014-08-27,,,,,,,Approved,Technical,,,Miami,FL
5440,F,2014-06-10,,2014-06-16 00:00:00,2014-06-30 00:00:00,2014-07-27 00:00:00,2014-08-02 00:00:00,2014-08-08 00:00:00,Filled,Non-Technical,Internal,15500.0,Austin,TX
14748,P,2014-07-04,,2014-07-10 00:00:00,2014-07-23 00:00:00,2014-08-17 00:00:00,2014-08-26 00:00:00,2014-08-31 00:00:00,Filled,Non-Technical,Internal,,Miami,FL
8660,F,2014-07-16,,2014-07-22 00:00:00,2014-08-05 00:00:00,2014-08-25 00:00:00,,,Interview end,Non-Technical,Referral,,Austin,TX
18258,P,2014-07-04,,2014-07-09 00:00:00,2014-07-20 00:00:00,2014-08-11 00:00:00,2014-08-20 00:00:00,2014-08-25 00:00:00,Filled,Technical,LinkedIn,,Dallas,TX
9838,F,2014-07-02,,2014-07-08 00:00:00,2014-07-19 00:00:00,2014-08-10 00:00:00,2014-08-17 00:00:00,2014-08-23 00:00:00,Filled,Non-Technical,Referral,16000.0,Austin,TX
2003,P,2014-08-12,,2014-08-17 00:00:00,2014-08-27 00:00:00,,,,Interview start,Technical,LinkedIn,,Seattle,WA
15656,F,2014-07-03,,2014-07-12 00:00:00,2014-07-26 00:00:00,2014-08-17 00:00:00,2014-08-22 00:00:00,2014-08-31 00:00:00,Filled,Non-Technical,LinkedIn,17000.0,Boston,MA
5730,F,2014-07-24,,2014-08-01 00:00:00,2014-08-18 00:00:00,,,,Interview start,Technical,Internal,,Miami,FL
17083,F,2014-08-11,,2014-08-19 00:00:00,,,,,Sourcing start,Non-Technical,,,New York,NY
1884,P,2014-08-15,,2014-08-20 00:00:00,,,,,Sourcing start,Non-Technical,,,Denver,CO
11686,F,2014-06-17,,2014-06-23 00:00:00,2014-07-12 00:00:00,2014-07-31 00:00:00,2014-08-06 00:00:00,2014-08-15 00:00:00,Filled,Non-Technical,LinkedIn,10500.0,Chicago,IL
10428,P,2014-07-30,,2014-08-06 00:00:00,2014-08-16 00:00:00,,,,Interview start,Technical,Direct,,Dallas,TX
3303,F,2014-07-17,,2014-07-24 00:00:00,2014-08-05 00:00:00,2014-08-31 00:00:00,,,Interview end,Non-Technical,LinkedIn,,Atlanta,GA
2241,P,2014-08-07,,2014-08-13 00:00:00,2014-08-31 00:00:00,,,,Interview start,Technical,LinkedIn,,Boston,MA
8896,F,2014-06-19,,2014-06-28 00:00:00,2014-07-09 00:00:00,2014-07-25 00:00:00,2014-07-30 00:00:00,2014-08-05 00:00:00,Filled,Non-Technical,Internal,13000.0,Boston,MA
5119,F,2014-08-09,,2014-08-18 00:00:00,,,,,Sourcing start,Technical,,,Atlanta,GA
17641,P,2014-07-12,,2014-07-19 00:00:00,2014-08-02 00:00:00,2014-08-25 00:00:00,2014-08-31 00:00:00,,Offered,Technical,LinkedIn,,Chicago,IL
3528,P,2014-07-01,,2014-07-06 00:00:00,2014-07-17 00:00:00,2014-08-02 00:00:00,2014-08-08 00:00:00,2014-08-14 00:00:00,Filled,Non-Technical,Referral,,Boston,MA
7784,P,2014-07-01,,2014-07-07 00:00:00,2014-07-26 00:00:00,2014-08-13 00:00:00,2014-08-19 00:00:00,2014-08-27 00:00:00,Filled,Technical,Referral,,Austin,TX
3418,F,2014-07-13,,2014-07-19 00:00:00,2014-07-31 00:00:00,2014-08-16 00:00:00,2014-08-21 00:00:00,2014-08-29 00:00:00,Filled,Technical,Referral,26000.0,Seattle,WA
5253,P,2014-07-05,,2014-07-11 00:00:00,2014-07-21 00:00:00,2014-08-05 00:00:00,2014-08-10 00:00:00,2014-08-16 00:00:00,Filled,Technical,Internal,,San Francisco,CA
16006,F,2014-08-19,,2014-08-26 00:00:00,,,,,Sourcing start,Technical,,,Austin,TX
1598,P,2014-08-15,,2014-08-24 00:00:00,,,,,Sourcing start,Non-Technical,,,Miami,FL
13455,F,2014-07-27,,2014-08-05 00:00:00,2014-08-22 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Boston,MA
4876,P,2014-07-26,,2014-08-04 00:00:00,2014-08-19 00:00:00,,,,Interview start,Technical,Internal,,Austin,TX
9855,P,2014-06-16,,2014-06-25 00:00:00,2014-07-12 00:00:00,2014-08-05 00:00:00,2014-08-12 00:00:00,2014-08-17 00:00:00,Filled,Technical,LinkedIn,,San Francisco,CA
14396,F,2014-06-28,,2014-07-07 00:00:00,2014-07-25 00:00:00,2014-08-14 00:00:00,2014-08-19 00:00:00,2014-08-26 00:00:00,Filled,Technical,LinkedIn,12000.0,Seattle,WA
16189,F,2014-08-20,,2014-08-26 00:00:00,,,,,Sourcing start,Technical,,,Dallas,TX
11069,P,2014-07-21,,2014-07-26 00:00:00,2014-08-06 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Seattle,WA
7494,F,2014-06-11,,2014-06-19 00:00:00,2014-07-07 00:00:00,2014-07-24 00:00:00,2014-08-02 00:00:00,2014-08-11 00:00:00,Filled,Non-Technical,Internal,9500.0,New York,NY
2936,F,2014-08-24,,2014-08-29 00:00:00,,,,,Sourcing start,Technical,,,Austin,TX
13067,F,2014-08-27,,,,,,,Approved,Technical,,,Atlanta,GA
11379,F,2014-08-08,,2014-08-17 00:00:00,,,,,Sourcing start,Technical,,,Miami,FL
4776,F,2014-08-08,,2014-08-15 00:00:00,2014-08-28 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Seattle,WA
359,F,2014-05-27,,2014-06-05 00:00:00,2014-06-23 00:00:00,2014-07-22 00:00:00,2014-07-30 00:00:00,2014-08-08 00:00:00,Filled,Non-Technical,Internal,13500.0,Chicago,IL
5136,P,2014-08-27,,,,,,,Approved,Technical,,,Austin,TX
19959,F,2014-08-04,,2014-08-09 00:00:00,2014-08-20 00:00:00,,,,Interview start,Technical,Referral,,Dallas,TX
7837,F,2014-08-01,,2014-08-10 00:00:00,2014-08-21 00:00:00,,,,Interview start,Non-Technical,Direct,,Miami,FL
12292,F,2014-06-17,,2014-06-25 00:00:00,2014-07-08 00:00:00,2014-07-30 00:00:00,2014-08-07 00:00:00,2014-08-15 00:00:00,Filled,Non-Technical,Referral,5500.0,Atlanta,GA
3979,P,2014-07-04,,2014-07-10 00:00:00,2014-07-25 00:00:00,2014-08-22 00:00:00,2014-08-30 00:00:00,,Offered,Technical,Referral,,Atlanta,GA
10342,F,2014-06-28,,2014-07-05 00:00:00,2014-07-16 00:00:00,2014-08-05 00:00:00,2014-08-12 00:00:00,2014-08-19 00:00:00,Filled,Technical,LinkedIn,22500.0,Denver,CO
14106,F,2014-07-03,,2014-07-11 00:00:00,2014-07-26 00:00:00,2014-08-13 00:00:00,2014-08-18 00:00:00,2014-08-26 00:00:00,Filled,Technical,Internal,22500.0,Dallas,TX
18920,P,2014-06-23,,2014-06-29 00:00:00,2014-07-15 00:00:00,2014-08-07 00:00:00,2014-08-14 00:00:00,2014-08-20 00:00:00,Filled,Non-Technical,LinkedIn,,New York,NY
356,F,2014-07-15,,2014-07-20 00:00:00,2014-08-07 00:00:00,2014-08-31 00:00:00,,,Interview end,Technical,Internal,,Chicago,IL
17058,F,2014-08-28,,,,,,,Approved,Technical,,,Seattle,WA
9586,F,2014-06-21,,2014-06-27 00:00:00,2014-07-16 00:00:00,2014-08-03 00:00:00,2014-08-12 00:00:00,2014-08-19 00:00:00,Filled,Non-Technical,Internal,17500.0,Seattle,WA
16124,P,2014-07-07,,2014-07-15 00:00:00,2014-07-26 00:00:00,2014-08-20 00:00:00,2014-08-27 00:00:00,,Offered,Technical,Internal,,New York,NY
4848,F,2014-06-21,,2014-06-26 00:00:00,2014-07-07 00:00:00,2014-07-24 00:00:00,2014-07-30 00:00:00,2014-08-08 00:00:00,Filled,Non-Technical,Internal,15000.0,Austin,TX
2554,F,2014-08-21,,2014-08-30 00:00:00,,,,,Sourcing start,Technical,,,San Francisco,CA
9771,F,2014-05-30,,2014-06-08 00:00:00,2014-06-27 00:00:00,2014-07-24 00:00:00,2014-08-02 00:00:00,2014-08-10 00:00:00,Filled,Technical,Internal,27000.0,Atlanta,GA
10955,F,2014-07-21,,2014-07-28 00:00:00,2014-08-08 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Seattle,WA
7240,P,2014-08-30,,,,,,,Approved,Technical,,,Austin,TX
8428,F,2014-08-21,,2014-08-28 00:00:00,,,,,Sourcing start,Non-Technical,,,Denver,CO
887,P,2014-08-31,,,,,,,Approved,Non-Technical,,,New York,NY
15075,F,2014-06-24,,2014-07-03 00:00:00,2014-07-22 00:00:00,2014-08-20 00:00:00,2014-08-26 00:00:00,2014-08-31 00:00:00,Filled,Technical,LinkedIn,14500.0,New York,NY
6949,P,2014-06-11,,2014-06-17 00:00:00,2014-07-04 00:00:00,2014-07-30 00:00:00,2014-08-06 00:00:00,2014-08-11 00:00:00,Filled,Non-Technical,Direct,,Boston,MA
80,P,2014-08-19,,2014-08-27 00:00:00,,,,,Sourcing start,Technical,,,New York,NY
3113,P,2014-07-03,,2014-07-08 00:00:00,2014-07-22 00:00:00,2014-08-10 00:00:00,2014-08-16 00:00:00,2014-08-23 00:00:00,Filled,Non-Technical,Referral,,Chicago,IL
7586,F,2014-07-18,,2014-07-26 00:00:00,2014-08-10 00:00:00,2014-08-27 00:00:00,,,Interview end,Technical,LinkedIn,,Boston,MA
1101,F,2014-08-06,,2014-08-11 00:00:00,2014-08-26 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,New York,NY
4010,P,2014-06-14,,2014-06-22 00:00:00,2014-07-11 00:00:00,2014-08-09 00:00:00,2014-08-14 00:00:00,2014-08-22 00:00:00,Filled,Technical,Direct,,Miami,FL
5047,F,2014-08-03,,2014-08-08 00:00:00,2014-08-22 00:00:00,,,,Interview start,Technical,Referral,,Chicago,IL
8252,P,2014-07-24,,2014-08-01 00:00:00,2014-08-12 00:00:00,2014-08-27 00:00:00,,,Interview end,Non-Technical,LinkedIn,,Miami,FL
17574,P,2014-07-30,,2014-08-07 00:00:00,2014-08-19 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Miami,FL
15455,F,2014-06-29,,2014-07-05 00:00:00,2014-07-18 00:00:00,2014-08-12 00:00:00,2014-08-19 00:00:00,2014-08-26 00:00:00,Filled,Technical,Referral,23500.0,Boston,MA
13695,F,2014-07-13,,2014-07-20 00:00:00,2014-08-04 00:00:00,2014-08-23 00:00:00,2014-08-31 00:00:00,,Offered,Technical,LinkedIn,16000.0,Atlanta,GA
12710,P,2014-07-14,,2014-07-19 00:00:00,2014-08-04 00:00:00,2014-08-27 00:00:00,,,Interview end,Non-Technical,Referral,,New York,NY
17845,P,2014-07-28,,2014-08-04 00:00:00,2014-08-20 00:00:00,,,,Interview start,Non-Technical,LinkedIn,,Seattle,WA
13216,F,2014-07-22,,2014-07-31 00:00:00,2014-08-14 00:00:00,,,,Interview start,Technical,Direct,,Austin,TX
19312,F,2014-06-11,,2014-06-16 00:00:00,2014-07-02 00:00:00,2014-07-21 00:00:00,2014-07-28 00:00:00,2014-08-06 00:00:00,Filled,Technical,LinkedIn,17000.0,Dallas,TX
18873,F,2014-08-31,,,,,,,Approved,Technical,,,Dallas,TX
